user_id,discovered,passed,started_attempt,viewed,correct,wrong,num_days
1155,11,10,3,16,2,1,2
1159,2,2,0,2,0,0,1
1160,1,0,1,1,0,1,1
1161,24,24,8,26,8,6,1
1162,18,17,8,39,8,10,2
1163,65,65,38,102,28,65,2
1165,25,25,9,25,9,1,1
1166,1,1,0,2,0,0,1
1167,24,24,9,28,8,2,1
1168,23,20,2,44,1,0,1
1169,24,22,9,34,3,0,2
1172,31,30,12,35,9,2,2
1173,26,22,0,31,0,0,2
1174,21,18,2,45,2,0,3
1176,4,3,0,6,0,0,1
1177,1,0,0,3,0,0,3
1178,53,49,27,137,19,51,2
1179,16,13,1,16,1,0,1
1180,2,2,0,2,0,0,1
1181,1,1,0,1,0,0,1
1183,10,10,4,12,2,2,2
1184,1,1,0,1,0,0,1
1185,13,12,3,13,2,0,2
1186,13,12,2,16,2,0,1
1188,31,31,10,37,10,3,3
1189,33,31,14,48,13,6,2
1190,10,10,2,14,2,0,2
1191,1,1,0,1,0,0,1
1193,14,13,5,16,3,1,3
1194,14,11,2,17,1,5,1
1196,12,12,2,22,2,0,1
1198,1,1,0,1,0,0,1
1199,16,15,4,25,3,4,2
1200,1,0,0,1,0,0,1
1201,2,2,0,2,0,0,1
1203,1,0,1,1,0,0,1
1204,1,1,0,1,0,0,1
1205,1,1,0,2,0,0,2
1206,9,8,1,9,1,0,1
1207,19,19,6,30,6,13,2
1208,55,55,26,81,20,13,1
1210,9,9,2,18,2,0,2
1213,6,6,2,8,2,0,1
1215,20,20,9,24,7,9,1
1216,3,2,0,5,0,0,2
1217,2,2,0,3,0,0,1
1218,30,28,12,69,9,4,3
1220,1,0,1,1,0,0,1
1221,10,10,3,14,2,1,1
1222,10,10,2,10,2,0,1
1223,1,1,0,1,0,0,1
1224,6,4,0,8,0,0,2
1226,1,1,0,1,0,0,1
1227,11,11,4,33,3,1,1
1228,1,1,0,1,0,0,1
1229,10,8,0,19,0,0,1
1230,1,0,1,1,0,0,1
1231,1,1,0,1,0,0,1
1233,1,0,0,1,0,0,1
1234,10,10,2,22,2,0,1
1235,16,14,6,28,4,0,1
1236,25,25,9,37,9,4,2
1237,1,1,0,1,0,0,1
1239,23,23,8,60,8,1,3
1241,1,1,0,1,0,0,1
1243,1,0,1,2,0,0,2
1244,1,1,0,1,0,0,1
1247,1,1,0,1,0,0,1
1248,8,8,2,10,2,0,1
1249,10,10,3,10,2,1,1
1250,10,8,0,11,0,0,1
1251,3,2,1,3,0,0,1
1252,2,2,0,2,0,0,1
1254,5,2,3,8,0,0,1
1255,1,0,1,1,0,0,1
1256,1,0,0,1,0,0,1
1257,3,3,0,3,0,0,1
1258,3,3,0,3,0,0,1
1259,1,0,0,3,0,0,2
1260,10,10,2,10,2,0,1
1261,40,40,16,54,16,7,3
1262,1,1,0,1,0,0,1
1264,35,28,16,77,9,10,1
1265,1,1,0,1,0,0,1
1267,1,1,0,1,0,0,1
1268,1,0,1,1,0,0,1
1270,26,24,15,37,14,19,3
1271,1,1,0,1,0,0,1
1272,28,27,9,91,8,1,2
1277,10,10,2,11,2,0,1
1278,24,24,8,37,8,4,2
1281,11,10,4,15,3,0,1
1282,11,11,2,15,2,0,1
1283,1,0,1,1,0,0,1
1284,59,58,23,88,23,12,3
1286,1,0,0,2,0,0,1
1287,1,1,0,1,0,0,1
1290,23,23,9,54,8,12,2
1291,6,5,1,6,0,0,1
1292,1,0,1,1,0,0,1
1294,1,1,0,1,0,0,1
1295,10,9,6,20,1,4,3
1296,1,0,1,1,0,0,1
1297,25,24,8,30,8,0,1
1298,1,0,1,1,0,0,1
1300,25,25,19,36,9,13,1
1301,1,1,0,1,0,0,1
1303,1,1,0,1,0,0,1
1304,16,15,10,26,9,0,1
1305,51,51,19,61,19,10,3
1306,1,1,0,1,0,0,1
1310,26,20,7,34,1,0,1
1312,35,33,21,56,11,34,3
1315,9,9,2,13,2,0,2
1316,76,64,39,187,18,47,3
1318,94,93,38,106,37,14,2
1319,1,0,1,1,0,0,1
1320,1,1,0,2,0,0,1
1321,1,0,1,3,0,2,1
1324,11,11,2,13,2,0,1
1326,7,7,4,10,3,1,1
1327,34,34,12,50,12,4,3
1328,51,49,18,59,18,1,3
1329,95,92,43,178,34,16,3
1330,27,27,9,28,9,3,2
1331,10,9,3,22,2,0,1
1333,1,1,0,1,0,0,1
1335,8,6,2,20,0,0,2
1336,1,1,0,1,0,0,1
1337,9,9,3,12,2,1,1
1338,1,1,0,1,0,0,1
1342,53,48,22,82,19,10,2
1343,11,11,2,15,2,0,2
1344,6,5,2,20,1,0,1
1345,1,0,0,2,0,0,1
1346,1,1,0,1,0,0,1
1348,5,3,0,9,0,0,1
1350,3,3,0,3,0,0,1
1351,61,47,26,96,13,35,2
1352,4,3,2,6,0,0,1
1353,3,3,0,3,0,0,1
1355,37,36,13,45,10,10,1
1360,1,0,1,1,0,0,1
1361,173,161,135,285,60,118,1
1363,15,14,3,35,2,1,1
1364,1,1,0,1,0,0,1
1366,11,9,0,20,0,0,1
1368,4,4,0,4,0,0,1
1370,3,2,0,3,0,0,1
1371,1,1,0,3,0,0,1
1372,1,0,0,1,0,0,1
1373,1,1,0,1,0,0,1
1376,7,7,3,7,2,1,1
1377,1,1,0,1,0,0,1
1378,1,0,1,1,0,0,1
1380,9,7,0,13,0,0,1
1381,3,3,0,3,0,0,1
1382,14,14,5,42,4,1,3
1383,1,1,0,1,0,0,1
1386,13,13,5,24,2,3,1
1388,1,0,0,1,0,0,1
1389,10,10,3,10,2,1,1
1390,1,1,0,2,0,0,1
1391,10,10,2,19,2,0,2
1393,10,10,2,16,2,0,1
1394,6,6,3,6,2,1,1
1395,1,1,0,1,0,0,1
1396,17,16,6,17,4,3,1
1397,1,1,0,1,0,0,1
1398,20,19,6,34,6,0,2
1400,1,1,0,1,0,0,1
1401,32,31,8,49,8,15,3
1402,1,0,0,1,0,0,1
1404,13,12,3,19,2,1,1
1405,19,12,7,25,0,0,1
1406,4,3,0,5,0,0,1
1408,25,24,9,83,8,7,2
1409,36,36,15,77,13,51,3
1410,1,0,0,1,0,0,1
1411,2,2,0,3,0,0,1
1415,46,22,15,56,6,2,1
1416,1,1,0,2,0,0,2
1417,28,25,3,41,0,0,2
1418,61,61,32,193,29,50,1
1419,2,2,0,2,0,0,1
1421,1,1,0,1,0,0,1
1422,13,12,2,19,2,0,3
1423,10,10,3,14,2,0,2
1424,1,0,1,1,0,1,1
1425,1,1,0,1,0,0,1
1427,1,0,0,1,0,0,1
1428,4,3,0,4,0,0,1
1429,3,3,0,3,0,0,1
1430,10,10,2,21,2,0,2
1433,14,14,9,26,3,9,2
1435,1,1,0,1,0,0,1
1440,1,1,0,1,0,0,1
1443,1,1,0,1,0,0,1
1444,1,1,0,1,0,0,1
1445,1,0,1,1,0,0,1
1446,10,10,2,13,2,0,2
1447,35,35,13,36,13,1,2
1448,9,9,6,18,2,4,1
1449,2,1,0,2,0,0,1
1450,1,1,0,1,0,0,1
1451,10,10,2,12,2,0,1
1453,2,1,0,2,0,0,1
1454,2,2,0,2,0,0,1
1456,9,9,4,11,2,2,1
1461,1,1,0,1,0,0,1
1462,8,4,0,9,0,0,1
1463,1,1,0,1,0,0,1
1466,1,1,0,1,0,0,1
1467,36,36,13,90,13,11,3
1468,48,44,23,151,20,95,2
1470,10,12,5,10,3,1,1
1471,1,1,0,1,0,0,1
1473,10,10,2,14,2,0,1
1474,12,12,6,21,5,12,1
1475,8,8,2,13,2,0,1
1476,1,1,0,1,0,0,1
1477,1,1,0,2,0,0,1
1478,6,4,0,6,0,0,1
1479,7,7,2,8,2,0,1
1480,12,12,4,12,2,2,1
1481,6,5,1,7,1,0,1
1482,1,1,0,1,0,0,1
1483,2,1,1,2,1,0,1
1484,8,8,2,17,2,0,1
1486,1,0,1,1,0,0,1
1487,11,11,2,12,2,0,1
1490,3,3,0,3,0,0,1
1491,1,1,0,1,0,0,1
1492,5,5,0,9,0,0,1
1493,11,11,2,12,2,0,3
1495,16,15,8,21,5,11,2
1496,13,12,2,13,2,0,1
1497,8,8,2,14,2,0,1
1498,108,101,45,129,33,48,2
1499,7,6,1,8,0,3,2
1500,6,5,0,7,0,0,1
1502,1,0,1,1,0,0,1
1503,27,27,9,61,9,3,3
1505,1,1,0,1,0,0,1
1507,1,1,0,1,0,0,1
1508,1,0,0,1,0,0,1
1509,13,13,3,21,3,0,1
1511,12,11,5,18,4,3,1
1512,1,1,0,1,0,0,1
1513,65,65,30,178,28,75,2
1514,21,17,0,26,0,0,3
1515,3,3,0,6,0,0,1
1516,24,24,9,27,8,2,1
1517,10,10,5,19,5,2,2
1518,44,44,17,64,17,27,3
1519,15,12,5,24,2,0,2
1521,1,0,1,1,0,0,1
1526,1,1,0,2,0,0,2
1527,6,6,0,6,0,0,1
1528,2,2,0,2,0,0,1
1529,1,1,0,1,0,0,1
1530,4,3,1,5,0,0,1
1531,8,8,2,17,2,0,1
1532,1,1,0,1,0,0,1
1533,25,25,9,68,9,2,3
1534,29,29,12,30,12,3,1
1535,8,8,2,17,2,0,1
1536,1,1,0,1,0,0,1
1537,9,8,0,10,0,0,2
1538,24,24,10,28,9,10,1
1539,1,1,0,2,0,0,2
1542,9,9,3,9,2,1,1
1544,1,0,0,1,0,0,1
1545,3,2,1,3,0,0,1
1546,23,23,8,25,8,1,1
1547,50,49,19,63,18,2,3
1548,6,5,0,7,0,0,2
1549,16,15,1,22,0,0,1
1552,11,11,2,15,2,0,1
1553,3,3,0,3,0,0,1
1557,54,50,23,93,19,53,3
1558,9,9,2,11,2,0,1
1559,1,0,1,1,0,0,1
1560,8,7,1,8,1,0,1
1561,54,58,32,67,30,31,2
1562,26,26,9,63,9,1,2
1565,1,0,0,1,0,0,1
1567,1,0,0,1,0,0,1
1568,9,9,4,20,2,2,1
1569,27,26,11,52,9,22,3
1573,8,4,7,16,0,2,3
1574,6,6,2,12,2,0,1
1575,10,10,3,16,2,1,3
1576,51,51,19,83,19,7,3
1577,1,0,1,1,0,0,1
1578,1,1,0,1,0,0,1
1579,23,23,9,25,8,1,1
1583,14,13,11,20,3,10,1
1585,12,12,2,19,2,0,2
1588,8,8,3,12,2,1,1
1590,2,1,0,2,0,0,1
1591,20,19,8,26,5,0,1
1594,117,115,59,134,45,4,1
1595,1,0,0,1,0,0,1
1596,1,1,0,1,0,0,1
1598,1,1,0,1,0,0,1
1599,3,2,1,4,0,0,1
1600,4,4,0,4,0,0,1
1601,32,29,17,41,8,35,2
1602,24,24,9,28,8,5,1
1603,1,1,0,1,0,0,1
1604,44,44,19,53,19,4,2
1605,6,6,0,6,0,0,1
1606,35,35,16,65,13,12,2
1607,1,1,0,1,0,0,1
1609,1,1,0,1,0,0,1
1612,9,6,0,15,0,0,1
1614,43,42,18,130,16,22,2
1615,3,3,0,3,0,0,1
1616,1,1,0,1,0,0,1
1617,2,2,0,2,0,0,1
1618,10,10,2,10,2,0,1
1621,1,1,0,1,0,0,1
1622,28,27,13,37,7,19,3
1624,2,2,0,2,0,0,1
1625,15,14,3,17,3,0,1
1626,5,5,0,7,0,0,1
1627,1,1,0,1,0,0,1
1628,10,10,2,16,2,0,1
1629,24,24,8,33,8,2,2
1631,1,0,0,1,0,0,1
1632,9,9,2,9,2,0,1
1633,106,104,34,116,29,23,3
1634,9,8,0,10,0,0,1
1635,13,12,4,13,2,2,1
1639,1,0,0,1,0,0,1
1643,4,4,1,4,1,0,1
1644,1,1,0,1,0,0,1
1645,25,25,10,30,9,7,1
1647,1,1,0,1,0,0,1
1648,1,1,0,1,0,0,1
1649,47,47,19,68,18,12,3
1651,1,1,0,1,0,0,1
1652,1,1,0,1,0,0,1
1653,9,9,2,9,2,0,1
1654,1,1,0,1,0,0,1
1655,2,2,0,2,0,0,1
1656,1,1,0,1,0,0,1
1657,1,0,0,1,0,0,1
1659,4,3,0,4,0,0,1
1660,1,1,0,5,0,0,2
1661,10,10,2,13,2,0,2
1663,2,2,0,2,0,0,1
1664,1,0,0,1,0,0,1
1665,1,0,0,1,0,0,1
1666,2,2,0,3,0,0,1
1668,4,3,2,5,1,0,1
1669,6,6,2,9,2,0,1
1670,50,50,22,61,20,4,3
1672,22,21,8,24,8,1,1
1673,1,0,1,1,0,0,1
1675,10,9,1,19,1,0,2
1676,19,17,9,27,5,5,1
1677,1,0,0,1,0,0,1
1678,18,18,0,19,0,0,1
1679,9,9,3,11,2,1,1
1681,2,2,0,3,0,0,1
1682,1,1,0,1,0,0,1
1683,4,4,0,7,0,0,2
1684,2,2,0,4,0,0,1
1685,8,7,0,12,0,0,1
1686,1,1,0,1,0,0,1
1687,2,2,0,2,0,0,1
1688,11,11,2,11,2,0,1
1691,16,14,9,21,4,8,1
1692,1,0,0,1,0,0,1
1694,3,2,0,3,0,0,1
1695,1,0,0,1,0,0,1
1696,16,16,5,25,5,8,2
1697,1,1,0,1,0,0,1
1698,1,0,0,2,0,0,2
1699,3,3,0,4,0,0,1
1700,5,4,5,5,1,3,1
1701,1,1,0,1,0,0,1
1702,36,36,15,52,13,1,2
1703,10,10,2,10,2,0,1
1707,1,1,0,1,0,0,1
1708,6,6,2,9,2,0,1
1709,14,13,0,36,0,0,2
1710,1,1,0,2,0,0,1
1711,4,4,1,5,1,0,2
1712,27,25,0,32,0,0,3
1714,11,11,2,13,2,0,1
1715,23,22,7,29,7,4,2
1718,1,1,0,1,0,0,1
1721,1,0,0,1,0,0,1
1722,3,3,1,3,1,0,1
1723,5,4,3,27,2,34,1
1724,1,0,1,1,0,0,1
1726,1,1,0,1,0,0,1
1727,10,10,2,15,2,0,1
1729,1,1,0,1,0,0,1
1730,1,1,0,1,0,0,1
1732,9,9,2,12,2,0,2
1733,6,4,0,8,0,0,1
1734,1,1,0,1,0,0,1
1735,12,3,1,14,0,0,1
1736,21,21,13,42,7,9,3
1737,10,10,4,14,2,2,1
1738,8,8,2,18,2,0,1
1740,1,1,0,1,0,0,1
1741,2,2,0,3,0,0,1
1742,21,21,7,23,7,2,1
1743,1,1,0,1,0,0,1
1744,6,6,2,9,2,0,1
1746,1,0,1,1,0,0,1
1749,27,26,14,34,8,8,2
1750,9,9,2,9,2,0,1
1752,39,38,14,55,13,10,3
1753,40,39,15,49,15,7,2
1755,1,1,0,1,0,0,1
1756,1,1,0,1,0,0,1
1757,3,3,0,4,0,0,1
1758,25,24,16,37,8,5,1
1760,1,1,0,1,0,0,1
1761,27,27,14,69,9,28,2
1762,19,19,10,21,6,4,1
1765,3,3,0,5,0,0,1
1766,1,1,0,1,0,0,1
1768,2,2,0,4,0,0,1
1769,4,4,3,5,0,0,1
1770,25,24,8,44,7,9,1
1773,10,8,0,13,0,0,2
1774,1,1,0,1,0,0,1
1776,1,1,0,1,0,0,1
1778,1,1,0,1,0,0,1
1780,9,9,6,11,2,4,1
1781,3,3,0,3,0,0,1
1784,9,9,2,9,2,0,1
1787,2,2,0,2,0,0,1
1788,1,1,0,1,0,0,1
1789,1,1,0,1,0,0,1
1790,6,6,2,13,2,0,3
1791,10,8,0,10,0,0,1
1792,6,6,3,6,2,1,1
1793,6,5,0,6,0,0,1
1794,5,4,0,14,0,0,1
1795,40,39,14,82,13,13,3
1796,1,1,0,1,0,0,1
1798,10,10,2,11,2,0,1
1799,9,9,3,13,2,1,3
1801,24,24,8,33,8,2,1
1802,33,33,12,38,12,3,1
1804,1,1,0,1,0,0,1
1805,1,1,0,1,0,0,1
1806,12,11,8,14,7,4,1
1807,32,31,9,46,9,6,3
1808,48,48,39,107,28,67,2
1810,15,13,0,27,0,0,2
1811,24,24,8,69,8,5,2
1812,2,2,0,3,0,0,1
1813,6,6,4,7,2,2,2
1814,9,7,2,13,0,0,1
1815,16,13,5,36,2,0,1
1816,1,1,0,1,0,0,1
1817,1,1,0,1,0,0,1
1818,2,2,0,2,0,0,1
1819,21,16,7,77,2,0,1
1820,7,5,0,9,0,0,1
1823,1,0,1,1,0,0,1
1824,3,3,0,3,0,0,1
1825,1,1,0,2,0,0,2
1826,2,2,0,2,0,0,1
1827,6,6,2,6,2,0,1
1828,10,10,3,25,2,1,1
1829,3,2,0,4,0,0,1
1833,1,0,1,1,0,0,1
1834,36,36,17,73,14,33,2
1836,1,1,0,1,0,0,1
1838,4,4,1,13,1,0,3
1839,1,0,0,1,0,0,1
1841,1,0,0,1,0,0,1
1842,1,1,0,2,0,0,2
1843,18,18,6,34,6,1,2
1844,12,12,0,26,0,0,2
1845,10,8,2,11,0,0,1
1846,70,70,36,164,29,67,2
1847,8,8,2,9,2,0,2
1848,3,2,1,4,0,0,1
1850,7,7,0,8,0,0,1
1851,19,18,6,51,6,2,2
1852,31,30,9,41,9,1,2
1853,32,32,18,35,12,13,2
1854,13,12,2,26,2,0,1
1856,10,10,3,13,2,1,3
1857,31,30,10,39,10,5,1
1859,63,63,20,85,17,21,2
1860,3,3,0,6,0,0,1
1863,21,20,4,24,2,1,1
1864,1,1,0,1,0,0,1
1865,1,0,0,2,0,0,2
1866,2,2,0,2,0,0,1
1867,10,10,2,10,2,0,1
1868,6,6,0,13,0,0,1
1869,10,10,3,20,2,1,2
1870,21,20,6,21,6,1,1
1871,67,42,0,69,0,0,3
1874,1,1,0,1,0,0,1
1875,21,21,8,23,7,7,1
1876,1,1,0,1,0,0,1
1877,40,40,18,54,16,8,2
1878,10,8,1,12,0,0,1
1879,7,6,3,11,1,1,1
1880,1,0,0,1,0,0,1
1881,1,0,1,1,0,0,1
1884,62,57,25,98,23,14,3
1885,10,9,1,19,1,0,1
1886,9,9,3,11,2,1,1
1888,4,2,2,4,0,0,2
1889,2,2,0,3,0,0,1
1890,4,4,1,4,1,0,1
1892,4,3,0,4,0,0,1
1894,2,2,0,3,0,0,1
1895,4,4,0,4,0,0,1
1896,1,1,0,1,0,0,1
1897,18,15,0,18,0,0,2
1898,1,1,0,1,0,0,1
1899,1,1,0,1,0,0,1
1902,21,14,2,29,0,0,2
1903,1,1,0,2,0,0,2
1904,10,10,3,13,2,1,1
1905,11,9,1,11,0,0,1
1906,1,1,0,1,0,0,1
1907,1,1,0,1,0,0,1
1909,1,1,0,1,0,0,1
1910,31,30,11,41,9,21,3
1911,1,1,0,1,0,0,1
1912,11,11,2,12,2,0,1
1913,44,44,17,57,17,4,1
1914,1,1,0,1,0,0,1
1915,4,4,0,4,0,0,1
1916,10,9,4,17,3,0,1
1917,1,1,0,1,0,0,1
1919,14,10,5,34,2,2,2
1920,1,1,0,2,0,0,1
1921,10,10,2,11,2,0,1
1922,6,6,0,11,0,0,1
1924,2,2,0,2,0,0,1
1925,1,0,0,1,0,0,1
1926,9,9,2,9,2,0,1
1927,20,19,10,28,6,7,1
1928,5,5,0,5,0,0,1
1929,15,13,0,24,0,0,1
1930,1,1,0,1,0,0,1
1931,2,2,0,3,0,0,1
1932,10,10,3,12,2,1,1
1933,1,0,1,2,0,0,2
1934,1,0,0,1,0,0,1
1936,25,25,8,33,8,0,2
1937,23,23,8,28,8,10,2
1938,6,5,5,6,1,4,1
1940,1,1,0,1,0,0,1
1941,2,2,0,2,0,0,1
1942,1,1,0,1,0,0,1
1943,1,1,0,1,0,0,1
1944,9,7,0,15,0,0,1
1945,23,22,9,32,7,12,3
1946,1,1,0,1,0,0,1
1948,16,16,5,64,5,1,1
1949,20,20,6,25,5,1,1
1950,24,24,8,31,8,0,1
1951,1,1,0,1,0,0,1
1952,1,1,0,1,0,0,1
1955,1,0,0,1,0,0,1
1957,11,9,0,16,0,0,1
1959,1,1,0,1,0,0,1
1964,1,1,0,1,0,0,1
1965,2,2,0,2,0,0,1
1966,1,1,0,1,0,0,1
1970,1,1,0,1,0,0,1
1971,4,3,0,4,0,0,1
1972,3,2,0,3,0,0,1
1973,7,6,2,9,0,0,1
1975,1,1,0,2,0,0,1
1976,16,15,7,40,6,13,2
1977,10,6,0,12,0,0,1
1978,1,1,0,1,0,0,1
1979,14,13,3,15,3,0,1
1980,1,1,0,1,0,0,1
1982,1,1,0,1,0,0,1
1983,9,9,2,11,2,0,1
1984,6,4,0,11,0,0,1
1986,28,28,11,55,9,11,3
1987,1,1,0,1,0,0,1
1989,7,5,1,8,0,0,1
1990,1,1,0,1,0,0,1
1991,9,9,2,11,2,0,2
1994,1,1,0,1,0,0,1
1996,5,4,0,6,0,0,1
1997,1,1,0,1,0,0,1
1999,1,1,0,2,0,0,2
2001,1,0,0,1,0,0,1
2002,42,32,2,105,2,0,2
2003,28,28,12,52,10,15,2
2004,2,2,0,3,0,0,1
2005,2,1,0,4,0,0,1
2006,1,0,0,1,0,0,1
2007,36,36,15,47,15,7,1
2008,9,9,2,12,2,0,1
2009,48,43,13,90,13,9,2
2010,9,8,1,22,1,0,1
2011,12,10,4,13,2,0,1
2013,1,1,0,1,0,0,1
2014,1,0,0,1,0,0,1
2015,1,1,0,2,0,0,1
2017,2,2,0,3,0,0,1
2021,1,1,0,1,0,0,1
2022,56,56,25,67,24,9,2
2023,1,1,0,1,0,0,1
2024,11,10,0,16,0,0,2
2025,11,11,2,12,2,0,1
2027,22,19,2,51,2,0,2
2028,1,0,0,2,0,0,1
2029,17,17,5,20,5,0,1
2030,10,10,7,10,2,5,1
2031,44,44,17,76,17,16,2
2032,1,1,0,1,0,0,1
2035,10,10,2,10,2,0,1
2037,1,0,0,1,0,0,1
2038,8,8,2,16,2,0,2
2039,3,3,0,8,0,0,1
2040,22,22,6,29,6,1,1
2043,11,10,7,16,1,6,1
2046,1,1,0,1,0,0,1
2047,6,5,2,7,1,0,1
2048,18,17,6,38,5,3,2
2049,2,2,0,2,0,0,1
2050,66,66,29,79,28,22,2
2051,1,1,0,1,0,0,1
2053,1,1,0,1,0,0,1
2054,53,52,19,143,18,15,2
2055,11,10,0,19,0,0,1
2056,10,9,0,14,0,0,2
2057,1,1,0,2,0,0,1
2058,42,42,17,69,17,3,1
2059,2,1,0,2,0,0,1
2067,2,2,0,5,0,0,1
2071,1,1,0,1,0,0,1
2072,1,0,0,3,0,0,2
2076,1,1,0,1,0,0,1
2078,23,23,8,32,8,1,3
2080,10,10,2,14,2,0,1
2081,49,37,23,75,9,4,2
2082,1,0,0,1,0,0,1
2083,1,1,0,1,0,0,1
2084,2,2,0,2,0,0,1
2085,1,0,1,1,0,0,1
2086,2,1,0,3,0,0,1
2087,6,6,6,8,2,4,1
2088,1,1,0,1,0,0,1
2090,1,1,0,1,0,0,1
2093,1,1,0,1,0,0,1
2094,8,8,2,25,2,0,1
2098,35,35,13,39,13,6,3
2099,1,0,1,1,0,0,1
2102,36,36,14,62,13,32,2
2103,9,8,0,18,0,0,1
2104,25,25,10,36,9,9,3
2105,4,4,0,7,0,0,1
2106,1,0,0,1,0,0,1
2108,20,20,6,26,6,1,1
2112,9,9,2,14,2,0,2
2113,1,1,0,1,0,0,1
2115,1,1,0,1,0,0,1
2116,9,8,1,11,1,0,1
2118,1,0,1,1,0,0,1
2119,21,20,6,22,6,3,1
2121,8,8,3,11,2,1,1
2122,2,2,0,2,0,0,2
2123,2,2,0,2,0,0,1
2124,43,42,18,56,16,36,3
2125,64,63,48,85,29,36,2
2129,11,10,1,12,1,0,2
2130,41,40,17,73,15,39,1
2131,9,8,1,9,1,0,1
2132,4,3,0,5,0,0,2
2133,23,23,16,46,10,10,1
2134,36,36,14,62,14,25,2
2135,1,1,0,1,0,0,1
2136,10,8,0,15,0,0,3
2137,36,35,13,62,15,23,2
2138,3,2,0,5,0,0,1
2139,2,2,0,3,0,0,1
2141,41,40,16,101,15,1,3
2142,3,3,0,3,0,0,1
2143,1,0,0,1,0,0,1
2144,31,33,15,50,12,6,2
2145,3,2,0,4,0,0,1
2147,8,8,2,8,2,0,1
2148,4,3,1,4,0,0,1
2150,12,8,0,19,0,0,1
2151,1,1,0,1,0,0,1
2152,1,1,0,1,0,0,1
2153,1,1,0,1,0,0,1
2154,10,10,2,19,2,0,1
2155,3,1,2,6,0,0,2
2156,9,9,4,14,2,2,1
2157,11,11,3,13,2,1,2
2159,9,9,2,11,2,0,1
2161,1,0,0,1,0,0,1
2162,23,23,15,36,8,13,1
2163,25,25,10,34,9,1,2
2164,1,1,0,1,0,0,1
2165,1,1,0,1,0,0,1
2166,10,10,2,11,2,0,2
2167,1,1,0,1,0,0,1
2168,1,1,0,3,0,0,1
2169,1,0,0,1,0,0,1
2170,2,2,0,2,0,0,1
2171,3,2,1,3,0,0,1
2173,111,82,37,160,4,11,3
2175,9,9,2,14,2,0,2
2176,29,29,9,39,9,16,2
2177,25,25,8,29,8,1,2
2178,9,9,2,9,2,0,1
2179,3,3,0,3,0,0,1
2181,37,32,15,39,8,18,1
2182,66,66,36,137,28,173,2
2183,1,1,0,1,0,0,1
2184,15,15,5,23,5,0,2
2185,1,1,0,1,0,0,1
2186,11,11,2,17,2,0,1
2188,3,1,0,3,0,0,1
2189,9,9,2,16,2,0,3
2190,1,1,0,1,0,0,1
2191,10,10,2,12,2,0,1
2193,28,28,9,44,9,1,1
2194,13,7,0,14,0,0,1
2195,24,24,9,27,8,2,1
2197,13,12,2,21,2,0,2
2198,24,22,13,67,7,5,2
2200,1,1,0,2,0,0,2
2204,2,1,0,2,0,0,1
2205,1,1,0,1,0,0,1
2206,1,1,0,1,0,0,1
2207,1,1,0,1,0,0,1
2209,1,1,0,1,0,0,1
2210,38,37,13,70,13,3,2
2211,25,25,9,42,9,2,2
2212,9,9,2,9,2,0,1
2213,1,1,0,1,0,0,1
2214,2,1,0,3,0,0,1
2215,3,3,0,3,0,0,1
2216,1,1,0,1,0,0,1
2217,2,2,0,3,0,0,1
2219,10,10,4,10,2,2,1
2221,72,71,30,120,28,24,3
2222,1,1,0,1,0,0,1
2223,1,1,0,1,0,0,1
2225,1,1,0,1,0,0,1
2226,8,8,2,11,2,0,1
2227,1,1,0,1,0,0,1
2228,1,0,1,1,0,0,1
2229,91,89,40,202,36,37,3
2230,51,44,0,57,0,0,2
2232,24,24,9,33,9,4,3
2233,13,12,3,16,2,0,1
2234,47,47,21,59,17,11,2
2236,3,2,1,3,0,0,1
2237,34,34,12,53,12,1,2
2238,1,0,1,1,0,0,1
2239,21,21,7,36,7,2,2
2240,6,6,2,6,2,0,1
2241,2,2,0,2,0,0,1
2242,1,1,0,1,0,0,1
2243,1,0,0,1,0,0,1
2245,12,12,3,12,3,0,1
2246,1,1,0,1,0,0,1
2247,1,0,0,1,0,0,1
2248,11,11,2,11,2,0,1
2249,1,1,0,1,0,0,1
2250,1,1,0,2,0,0,1
2251,23,17,3,41,2,0,2
2252,9,9,2,15,2,0,3
2253,14,13,5,14,3,1,1
2254,1,1,0,2,0,0,1
2257,1,1,0,1,0,0,1
2258,10,10,2,10,2,0,1
2259,1,1,0,1,0,0,1
2260,1,1,0,1,0,0,1
2261,72,67,32,206,18,23,3
2262,1,1,0,1,0,0,1
2264,3,3,0,3,0,0,1
2265,1,1,0,1,0,0,1
2266,11,9,2,16,0,0,1
2267,1,1,0,2,0,0,2
2268,1,1,0,1,0,0,1
2269,12,12,2,12,2,0,1
2271,1,0,1,1,0,0,1
2272,1,1,0,1,0,0,1
2273,1,1,0,1,0,0,1
2274,4,3,0,4,0,0,1
2276,1,0,0,1,0,0,1
2277,16,14,3,27,3,5,2
2278,1,1,0,1,0,0,1
2279,9,9,2,9,2,0,1
2280,1,0,1,7,0,0,2
2281,1,1,0,1,0,0,1
2282,2,2,0,3,0,0,1
2283,2,1,1,4,0,0,2
2284,10,10,2,14,2,0,1
2285,12,12,2,24,2,0,2
2286,10,10,2,10,2,0,2
2287,11,11,2,20,2,0,1
2289,2,1,1,2,0,0,1
2290,8,8,2,12,2,0,1
2291,1,1,0,1,0,0,1
2292,9,8,3,9,1,1,1
2293,1,1,0,1,0,0,1
2294,1,1,0,1,0,0,1
2295,1,0,1,1,0,0,1
